time obs-obs-1-1-t2m obs-obs-1-1-ws_10min obs-obs-1-1-wg_10min obs-obs-1-1-wd_10min obs-obs-1-1-rh obs-obs-1-1-td obs-obs-1-1-r_1h obs-obs-1-1-ri_10min obs-obs-1-1-snow_aws obs-obs-1-1-p_sea obs-obs-1-1-vis obs-obs-1-1-n_man obs-obs-1-1-wawa
2018-07-01T12:40:00Z  18.5 7.3 10.4 1.0 37.0 3.6 NaN 0.0 -1.0 1026.3 43880.0 0.0 0.0
2018-07-01T12:50:00Z  18.9 6.3 10.0 6.0 37.0 4.0 NaN 0.0 -1.0 1026.3 42059.0 0.0 0.0
2018-07-01T13:00:00Z  18.7 5.7 10.8 17.0 35.0 2.9 0.0 0.0 -1.0 1026.3 45844.0 0.0 0.0
2018-07-01T13:10:00Z  18.0 7.2 10.9 8.0 35.0 2.2 NaN 0.0 -1.0 1026.1 44938.0 0.0 0.0
2018-07-01T13:20:00Z  17.9 6.5 11.5 360.0 36.0 2.7 NaN 0.0 -1.0 1026.1 50000.0 0.0 0.0
2018-07-01T13:30:00Z  18.3 6.0 10.7 2.0 34.0 2.3 NaN 0.0 -1.0 1026.0 43119.0 0.0 0.0
2018-07-01T13:40:00Z  18.1 8.0 11.9 13.0 36.0 2.6 NaN 0.0 -1.0 1026.0 37767.0 0.0 0.0
2018-07-01T13:50:00Z  18.4 5.8 10.3 13.0 35.0 2.6 NaN 0.0 -1.0 1025.9 47997.0 0.0 0.0
2018-07-01T14:00:00Z  18.1 7.9 11.3 21.0 35.0 2.5 0.0 0.0 -1.0 1025.8 50000.0 0.0 0.0
2018-07-01T14:10:00Z  17.9 7.4 11.4 14.0 35.0 2.3 NaN 0.0 -1.0 1025.7 50000.0 0.0 0.0
2018-07-01T14:20:00Z  17.8 7.2 10.4 20.0 35.0 2.2 NaN 0.0 -1.0 1025.7 47437.0 0.0 0.0
2018-07-01T14:30:00Z  17.8 6.8 10.9 17.0 35.0 2.3 NaN 0.0 -1.0 1025.6 48826.0 0.0 0.0
2018-07-01T14:40:00Z  18.0 7.8 10.9 21.0 36.0 2.5 NaN 0.0 -1.0 1025.6 50000.0 0.0 0.0
2018-07-01T14:50:00Z  17.6 7.0 10.1 12.0 37.0 2.6 NaN 0.0 -1.0 1025.4 48290.0 0.0 0.0
2018-07-01T15:00:00Z  18.1 7.3 11.4 3.0 37.0 3.0 0.0 0.0 -1.0 1025.4 40979.0 0.0 0.0
2018-07-01T15:10:00Z  17.6 7.2 10.1 360.0 37.0 2.7 NaN 0.0 -1.0 1025.4 38918.0 0.0 0.0
2018-07-01T15:20:00Z  17.9 5.6 9.7 1.0 38.0 3.5 NaN 0.0 -1.0 1025.4 50000.0 0.0 0.0
