# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,40.297943115234375,1575420000,1
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,28.30018424987793,1176450000,1
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,62.62626647949219,1602000000,3
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,40.297943115234375,1575420000,6
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,28.30018424987793,1176450000,6
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,59.56501007080078,1561096000,5
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,40.297943115234375,1575420000,5
Agc,1725971139999,234505000000,,,-1410006123494749782,0.0,3.250247296931784,-115.0,1.0,9,28.30018424987793,1176450000,5
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,38.62957763671875,1575420000,1
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,58.7981071472168,1602000000,3
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,38.62957763671875,1575420000,6
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,61.33022689819336,1561096000,5
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,38.62957763671875,1575420000,5
Agc,1725971140999,235505000000,,,-1410006123494749897,0.0,3.254357496466696,-113.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,39.95390319824219,1575420000,1
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,29.240116119384766,1176450000,1
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,61.12821960449219,1602000000,3
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,39.95390319824219,1575420000,6
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,29.240116119384766,1176450000,6
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,61.33022689819336,1561096000,5
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,39.95390319824219,1575420000,5
Agc,1725971141999,236505000000,,,-1410006123494750012,0.0,3.2479948686179925,-113.0,1.0,9,29.240116119384766,1176450000,5
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,41.4049186706543,1575420000,1
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,28.544872283935547,1176450000,1
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,61.720664978027344,1602000000,3
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,41.4049186706543,1575420000,6
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,28.544872283935547,1176450000,6
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,62.27527618408203,1561096000,5
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,41.4049186706543,1575420000,5
Agc,1725971142999,237505000000,,,-1410006123494750128,0.0,3.2504447248879664,-113.0,1.0,9,28.544872283935547,1176450000,5
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,37.993743896484375,1575420000,1
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,28.13314437866211,1176450000,1
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,58.31734085083008,1602000000,3
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,37.993743896484375,1575420000,6
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,28.13314437866211,1176450000,6
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,57.73319625854492,1561096000,5
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,37.993743896484375,1575420000,5
Agc,1725971143999,238505000000,,,-1410006123494750245,0.0,3.261806872763028,-114.0,1.0,9,28.13314437866211,1176450000,5
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,37.066368103027344,1575420000,1
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,25.13314437866211,1176450000,1
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,56.943023681640625,1602000000,3
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,37.066368103027344,1575420000,6
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,25.13314437866211,1176450000,6
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,58.7981071472168,1561096000,5
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,37.066368103027344,1575420000,5
Agc,1725971144999,239505000000,,,-1410006123494750361,0.0,3.277057536214145,-114.0,1.0,9,25.13314437866211,1176450000,5
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,37.657474517822266,1575420000,1
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,26.090354919433594,1176450000,1
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,58.7981071472168,1602000000,3
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,37.657474517822266,1575420000,6
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,26.090354919433594,1176450000,6
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,59.806297302246094,1561096000,5
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,37.657474517822266,1575420000,5
Agc,1725971145999,240505000000,,,-1410006123494750477,0.0,3.2941186517992,-114.0,1.0,9,26.090354919433594,1176450000,5
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,37.307655334472656,1575420000,1
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,28.13314437866211,1176450000,1
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,59.06133270263672,1602000000,3
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,37.307655334472656,1575420000,6
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,28.13314437866211,1176450000,6
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,59.06133270263672,1561096000,5
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,37.307655334472656,1575420000,5
Agc,1725971146999,241505000000,,,-1410006123494750593,0.0,3.2992279202966683,-114.0,1.0,9,28.13314437866211,1176450000,5
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,33.296356201171875,1575420000,1
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,27.020599365234375,1176450000,1
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,62.62626647949219,1602000000,3
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,33.296356201171875,1575420000,6
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,27.020599365234375,1176450000,6
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,60.381736755371094,1561096000,5
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,33.296356201171875,1575420000,5
Agc,1725971147999,242505000000,,,-1410006123494750709,0.0,3.316116261567602,-114.0,1.0,9,27.020599365234375,1176450000,5
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,36.691375732421875,1575420000,1
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,25.860759735107422,1176450000,1
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,61.52764129638672,1602000000,3
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,36.691375732421875,1575420000,6
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,25.860759735107422,1176450000,6
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,56.43193817138672,1561096000,5
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,36.691375732421875,1575420000,5
Agc,1725971148999,243505000000,,,-1410006123494750826,0.0,3.326464429003053,-114.0,1.0,9,25.860759735107422,1176450000,5
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,39.22203063964844,1575420000,1
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,28.544872283935547,1176450000,1
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,59.56501007080078,1602000000,3
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,39.22203063964844,1575420000,6
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,28.544872283935547,1176450000,6
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,61.33022689819336,1561096000,5
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,39.22203063964844,1575420000,5
Agc,1725971149999,244505000000,,,-1410006123494750942,0.0,3.3307981018740676,-114.0,1.0,9,28.544872283935547,1176450000,5
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,38.210899353027344,1575420000,1
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,28.544872283935547,1176450000,1
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,61.81559371948242,1602000000,3
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,38.210899353027344,1575420000,6
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,28.544872283935547,1176450000,6
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,58.10286331176758,1561096000,5
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,38.210899353027344,1575420000,5
Agc,1725971150999,245505000000,,,-1410006123494751058,0.0,3.343729732413889,-114.0,1.0,9,28.544872283935547,1176450000,5
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,38.83158493041992,1575420000,1
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,28.13314437866211,1176450000,1
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,59.441802978515625,1602000000,3
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,38.83158493041992,1575420000,6
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,28.13314437866211,1176450000,6
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,60.15611267089844,1561096000,5
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,38.83158493041992,1575420000,5
Agc,1725971151999,246505000000,,,-1410006123494751175,0.0,3.344620444643193,-114.0,1.0,9,28.13314437866211,1176450000,5
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,37.657474517822266,1575420000,1
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,26.864200592041016,1176450000,1
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,58.10286331176758,1602000000,3
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,37.657474517822266,1575420000,6
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,26.864200592041016,1176450000,6
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,59.441802978515625,1561096000,5
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,37.657474517822266,1575420000,5
Agc,1725971152999,247505000000,,,-1410006123494751291,0.0,3.3422910731078073,-114.0,1.0,9,26.864200592041016,1176450000,5
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,36.29946517944336,1575420000,1
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,27.418495178222656,1176450000,1
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,61.52764129638672,1602000000,3
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,36.29946517944336,1575420000,6
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,27.418495178222656,1176450000,6
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,60.70954132080078,1561096000,5
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,36.29946517944336,1575420000,5
Agc,1725971153999,248505000000,,,-1410006123494751408,0.0,3.3348321534661616,-114.0,1.0,9,27.418495178222656,1176450000,5
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,36.56269836425781,1575420000,1
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,28.544872283935547,1176450000,1
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,62.58329772949219,1602000000,3
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,36.56269836425781,1575420000,6
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,28.544872283935547,1176450000,6
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,59.19001770019531,1561096000,5
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,36.56269836425781,1575420000,5
Agc,1725971154999,249505000000,,,-1410006123494751525,0.0,3.339716358069975,-114.0,1.0,9,28.544872283935547,1176450000,5
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,39.02899932861328,1575420000,1
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,63.90355682373047,1602000000,3
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,39.02899932861328,1575420000,6
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,56.943023681640625,1561096000,5
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,39.02899932861328,1575420000,5
Agc,1725971155999,250505000000,,,-1410006123494751641,0.0,3.3618811752010656,-114.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,34.68907165527344,1575420000,1
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,28.704256057739258,1176450000,1
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,61.33022689819336,1602000000,3
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,34.68907165527344,1575420000,6
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,28.704256057739258,1176450000,6
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,58.422760009765625,1561096000,5
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,34.68907165527344,1575420000,5
Agc,1725971156999,251505000000,,,-1410006123494751758,0.0,3.35471452050966,-114.0,1.0,9,28.704256057739258,1176450000,5
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,36.16480255126953,1575420000,1
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,26.090354919433594,1176450000,1
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,62.27527618408203,1602000000,3
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,36.16480255126953,1575420000,6
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,26.090354919433594,1176450000,6
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,48.72858810424805,1561096000,5
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,36.16480255126953,1575420000,5
Agc,1725971157999,252505000000,,,-1410006123494751876,0.0,3.378007838224127,-114.0,1.0,9,26.090354919433594,1176450000,5
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,36.94316101074219,1575420000,1
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,29.090354919433594,1176450000,1
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,63.367698669433594,1602000000,3
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,36.94316101074219,1575420000,6
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,29.090354919433594,1176450000,6
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,58.7981071472168,1561096000,5
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,36.94316101074219,1575420000,5
Agc,1725971158999,253505000000,,,-1410006123494751992,0.0,3.4361840712581073,-114.0,1.0,9,29.090354919433594,1176450000,5
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,33.008399963378906,1575420000,1
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,26.814599990844727,1176450000,1
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,60.99945831298828,1602000000,3
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,33.008399963378906,1575420000,6
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,26.814599990844727,1176450000,6
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,58.66344451904297,1561096000,5
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,33.008399963378906,1575420000,5
Agc,1725971159999,254505000000,,,-1410006123494752108,0.0,3.4589389852411117,-114.0,1.0,9,26.814599990844727,1176450000,5
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,35.384315490722656,1575420000,1
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,29.814599990844727,1176450000,1
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,62.79658126831055,1602000000,3
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,35.384315490722656,1575420000,6
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,29.814599990844727,1176450000,6
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,47.32283401489258,1561096000,5
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,35.384315490722656,1575420000,5
Agc,1725971160999,255505000000,,,-1410006123494752224,0.0,3.483406532068586,-114.0,1.0,9,29.814599990844727,1176450000,5
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,33.575069427490234,1575420000,1
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,28.7388916015625,1176450000,1
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,51.301918029785156,1602000000,3
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,33.575069427490234,1575420000,6
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,28.7388916015625,1176450000,6
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,59.56501007080078,1561096000,5
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,33.575069427490234,1575420000,5
Agc,1725971161999,256505000000,,,-1410006123494752340,0.0,3.52490099749374,-114.0,1.0,9,28.7388916015625,1176450000,5
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,37.657474517822266,1575420000,1
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,27.020599365234375,1176450000,1
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,32.32685089111328,1602000000,3
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,37.657474517822266,1575420000,6
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,27.020599365234375,1176450000,6
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,59.441802978515625,1561096000,5
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,37.657474517822266,1575420000,5
Agc,1725971162999,257505000000,,,-1410006123494752456,0.0,3.56456155006106,-114.0,1.0,9,27.020599365234375,1176450000,5
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,33.20142364501953,1575420000,1
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,20.066701889038086,1176450000,1
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,23.47207260131836,1602000000,3
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,33.20142364501953,1575420000,6
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,20.066701889038086,1176450000,6
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,52.19029998779297,1561096000,5
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,33.20142364501953,1575420000,5
Agc,1725971163999,258505000000,,,-1410006123494752572,0.0,3.54245876467451,-114.0,1.0,9,20.066701889038086,1176450000,5
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,32.40216064453125,1575420000,1
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,27.79895782470703,1176450000,1
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,16.48537826538086,1602000000,3
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,32.40216064453125,1575420000,6
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,27.79895782470703,1176450000,6
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,49.938201904296875,1561096000,5
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,32.40216064453125,1575420000,5
Agc,1725971164999,259505000000,,,-1410006123494752691,0.0,3.582394881337771,-114.0,1.0,9,27.79895782470703,1176450000,5
